account,pagerank,in_flow,out_flow,in_circular_ring,connections,flow_ratio,community_id,community_fraud_rate,high_risk_community,betweenness
C100406325,1.517256959746606e-05,0.0,227642.48,False,1,227642.48,296,0.0,False,0.0
C410825770,8.992907659822131e-05,613387.27,0.0,False,6,0.0,296,0.0,False,0.0
C1004086035,1.517256959746606e-05,0.0,1131741.28,False,1,1131741.28,3375,0.0,False,0.0
C1754722089,0.00010238849443168052,4956591.77,0.0,False,7,0.0,3375,0.0,False,0.0
C1004091248,1.517256959746606e-05,0.0,716994.91,False,1,716994.91,300,0.0,False,0.0
C499807144,7.74696587647621e-05,2655403.07,0.0,False,5,0.0,300,0.0,False,0.0
C1004094123,1.517256959746606e-05,0.0,71430.03,False,1,71430.03,301,0.0,False,0.0
C2125105461,2.7631987430925268e-05,71430.03,0.0,False,1,0.0,301,0.0,False,0.0
C1004229504,1.517256959746606e-05,0.0,45656.63,False,1,45656.63,3163,0.0,False,0.0
C1609562230,8.992907659822131e-05,4248018.7299999995,0.0,False,6,0.0,3163,0.0,False,0.0
C1004250570,1.517256959746606e-05,0.0,1427213.76,False,1,1427213.76,306,0.0,False,0.0
C116956744,8.992907659822131e-05,2565722.0300000003,0.0,False,6,0.0,306,0.0,False,0.0
C1004255461,1.517256959746606e-05,0.0,254203.26,False,1,254203.26,9933,0.0,False,0.0
C1730964371,6.501024093130289e-05,966366.27,0.0,False,4,0.0,9933,0.0,False,0.0
C1004270885,1.517256959746606e-05,0.0,20722.36,False,1,20722.36,2853,0.0,False,0.0
C620638596,8.992907659822131e-05,2910030.61,0.0,False,6,0.0,2853,0.0,False,0.0
C1004271827,1.517256959746606e-05,0.0,25975.86,False,1,25975.86,8878,0.3333333333333333,True,0.0
C451934410,4.0091405264384476e-05,135547.22999999998,0.0,False,2,0.0,8878,0.3333333333333333,True,0.0
C1004289701,1.517256959746606e-05,0.0,1004789.66,False,1,1004789.66,10778,0.0,False,0.0
C1727565779,0.00013976674793205816,6610049.1,0.0,False,10,0.0,10778,0.0,False,0.0
C1004316129,1.517256959746606e-05,0.0,82326.74,False,1,82326.74,315,0.0,False,0.0
C540811471,2.7631987430925268e-05,82326.74,0.0,False,1,0.0,315,0.0,False,0.0
C1004380133,1.517256959746606e-05,0.0,199261.3,False,1,199261.3,318,0.0,False,0.0
C2016464747,6.501024093130289e-05,743866.6,0.0,False,4,0.0,318,0.0,False,0.0
C1004394192,1.517256959746606e-05,0.0,99180.32,False,1,99180.32,320,0.0,False,0.0
C1234612952,7.74696587647621e-05,1005367.04,0.0,False,5,0.0,320,0.0,False,0.0
C1004452292,1.517256959746606e-05,0.0,263700.93,False,1,263700.93,9411,0.0,False,0.0
C1921483039,0.00010238849443168052,1980473.56,0.0,False,7,0.0,9411,0.0,False,0.0
C100445376,1.517256959746606e-05,0.0,59390.46,False,1,59390.46,324,0.0,False,0.0
C977993101,0.00022698267276627254,3083141.03,0.0,False,17,0.0,324,0.0,False,0.0
C100450107,1.517256959746606e-05,0.0,1272120.1,False,1,1272120.1,325,0.0,False,0.0
C1027286355,2.7631987430925268e-05,1272120.1,0.0,False,1,0.0,325,0.0,False,0.0
C1004516728,1.517256959746606e-05,0.0,305051.14,False,1,305051.14,328,0.0,False,0.0
C92900199,2.7631987430925268e-05,305051.14,0.0,False,1,0.0,328,0.0,False,0.0
C1004563423,1.517256959746606e-05,0.0,18465.03,False,1,18465.03,9982,0.0,False,0.0
C16233551,5.2550823097843684e-05,407191.77,0.0,False,3,0.0,9982,0.0,False,0.0
C1004580428,1.517256959746606e-05,0.0,809607.22,False,1,809607.22,294,0.0,False,0.0
C1004594675,1.517256959746606e-05,0.0,363264.17,False,1,363264.17,333,0.0,False,0.0
C174326515,7.74696587647621e-05,1775329.24,0.0,False,5,0.0,333,0.0,False,0.0
C1004608755,1.517256959746606e-05,0.0,391233.13,False,1,391233.13,335,0.0,False,0.0
C1526844109,4.0091405264384476e-05,671705.3,0.0,False,2,0.0,335,0.0,False,0.0
C1004645690,1.517256959746606e-05,0.0,269866.63,False,1,269866.63,337,0.0,False,0.0
C323287038,0.00013976674793205816,3381559.54,0.0,False,10,0.0,337,0.0,False,0.0
C1004655737,1.517256959746606e-05,0.0,345284.72,False,1,345284.72,339,0.0,False,0.0
C2143477943,0.00015222616576551735,2785251.22,0.0,False,11,0.0,339,0.0,False,0.0
C1004692694,1.517256959746606e-05,0.0,117008.79,False,1,117008.79,10251,0.0,False,0.0
C1319649172,7.74696587647621e-05,1542572.21,0.0,False,5,0.0,10251,0.0,False,0.0
C1004827377,1.517256959746606e-05,0.0,91088.55,False,1,91088.55,4098,0.0,False,0.0
C1137805002,0.00011484791226513974,2594487.81,0.0,False,8,0.0,4098,0.0,False,0.0
C100484892,1.517256959746606e-05,0.0,293625.58,False,1,293625.58,345,0.0,False,0.0
C893875459,6.501024093130289e-05,1166240.72,0.0,False,4,0.0,345,0.0,False,0.0
C1004868833,1.517256959746606e-05,0.0,65701.27,False,1,65701.27,347,0.0,False,0.0
C1185502384,8.99290765982213e-05,3026668.08,0.0,False,6,0.0,347,0.0,False,0.0
C1004885373,1.517256959746606e-05,0.0,1608589.15,False,1,1608589.15,349,0.0,False,0.0
C1406193485,6.501024093130289e-05,3660594.98,0.0,False,4,0.0,349,0.0,False,0.0
C1004893348,1.517256959746606e-05,0.0,85780.0,False,1,85780.0,2874,0.0,False,0.0
C1486249495,8.992907659822131e-05,1525152.58,0.0,False,6,0.0,2874,0.0,False,0.0
C1004909110,1.517256959746606e-05,0.0,1823764.38,False,1,1823764.38,352,0.0,False,0.0
C1463942959,5.2550823097843684e-05,3517632.79,0.0,False,3,0.0,352,0.0,False,0.0
C100491429,1.517256959746606e-05,0.0,135853.64,False,1,135853.64,355,0.0,False,0.0
C1688209895,6.501024093130289e-05,596669.27,0.0,False,4,0.0,355,0.0,False,0.0
C1004939913,1.517256959746606e-05,0.0,733478.62,False,1,733478.62,356,0.0,False,0.0
C510113906,0.00011484791226513974,3643942.56,0.0,False,8,0.0,356,0.0,False,0.0
C1004967084,1.517256959746606e-05,0.0,275382.52,False,1,275382.52,358,0.0,False,0.0
C414386513,5.2550823097843684e-05,572298.22,0.0,False,3,0.0,358,0.0,False,0.0
C1004984760,1.517256959746606e-05,0.0,550491.01,False,1,550491.01,7699,0.0,False,0.0
C1636050357,5.2550823097843684e-05,2084324.46,0.0,False,3,0.0,7699,0.0,False,0.0
C1004996631,1.517256959746606e-05,0.0,292935.52,False,1,292935.52,363,0.0,False,0.0
C1749232081,5.2550823097843684e-05,721908.1900000001,0.0,False,3,0.0,363,0.0,False,0.0
C1005059958,1.517256959746606e-05,0.0,42489.53,False,1,42489.53,365,0.0,False,0.0
C1998750048,7.74696587647621e-05,819282.38,0.0,False,5,0.0,365,0.0,False,0.0
C1005132686,1.517256959746606e-05,0.0,174679.6,False,1,174679.6,366,0.0,False,0.0
C1603943619,2.7631987430925268e-05,174679.6,0.0,False,1,0.0,366,0.0,False,0.0
C1005172698,1.517256959746606e-05,0.0,84066.36,False,1,84066.36,9549,0.0,False,0.0
C1005189741,1.517256959746606e-05,0.0,593901.06,False,1,593901.06,370,0.0,False,0.0
C1750350389,5.2550823097843684e-05,1240880.62,0.0,False,3,0.0,370,0.0,False,0.0
C1005195035,1.517256959746606e-05,0.0,180426.98,False,1,180426.98,35,0.0,False,0.0
C100523423,1.517256959746606e-05,0.0,210648.43,False,1,210648.43,372,0.0,False,0.0
C1784596710,2.7631987430925268e-05,210648.43,0.0,False,1,0.0,372,0.0,False,0.0
C1005241602,1.517256959746606e-05,0.0,168608.26,False,1,168608.26,375,0.0,False,0.0
C1137320932,0.00011484791226513974,6205526.5,0.0,False,8,0.0,375,0.0,False,0.0
C1005269345,1.517256959746606e-05,0.0,65474.38,False,1,65474.38,7120,0.0,False,0.0
C2107935820,0.00010238849443168052,1682052.24,0.0,False,7,0.0,7120,0.0,False,0.0
C1005338989,1.517256959746606e-05,0.0,1025383.05,False,1,1025383.05,379,0.0,False,0.0
C1179975227,6.501024093130289e-05,1594139.32,0.0,False,4,0.0,379,0.0,False,0.0
C1005396740,1.517256959746606e-05,0.0,386607.68,False,1,386607.68,381,0.0,False,0.0
C118865901,7.74696587647621e-05,1264822.92,0.0,False,5,0.0,381,0.0,False,0.0
C1005508012,1.517256959746606e-05,0.0,76975.9,False,1,76975.9,2565,0.0,False,0.0
C471039036,4.0091405264384476e-05,400022.48,0.0,False,2,0.0,2565,0.0,False,0.0
C1005545775,1.517256959746606e-05,0.0,32815.61,False,1,32815.61,5312,0.0,False,0.0
C1567038734,6.501024093130289e-05,3551427.89,0.0,False,4,0.0,5312,0.0,False,0.0
C1005556326,1.517256959746606e-05,0.0,200256.19,False,1,200256.19,386,0.0,False,0.0
C132417426,4.0091405264384476e-05,229733.89,0.0,False,2,0.0,386,0.0,False,0.0
C100556250,1.517256959746606e-05,0.0,112322.19,False,1,112322.19,389,0.0,False,0.0
C87923441,4.0091405264384476e-05,153813.12,0.0,False,2,0.0,389,0.0,False,0.0
C100566476,1.517256959746606e-05,0.0,35487.22,False,1,35487.22,390,0.0,False,0.0
C1144299241,2.7631987430925268e-05,35487.22,0.0,False,1,0.0,390,0.0,False,0.0
C1005707360,1.517256959746606e-05,0.0,929543.53,False,1,929543.53,393,0.0,False,0.0
C1983747920,0.00011484791226513974,2171594.4,0.0,False,8,0.0,393,0.0,False,0.0
C100576908,1.517256959746606e-05,0.0,242323.09,False,1,242323.09,394,0.0,False,0.0
C1418776084,2.7631987430925268e-05,242323.09,0.0,False,1,0.0,394,0.0,False,0.0
C1005791203,1.517256959746606e-05,0.0,45249.33,False,1,45249.33,397,0.0,False,0.0
C1432387181,8.992907659822131e-05,1948335.68,0.0,False,6,0.0,397,0.0,False,0.0
C1005803625,1.517256959746606e-05,0.0,726176.77,False,1,726176.77,398,0.0,False,0.0
C29244959,5.2550823097843684e-05,1003420.05,0.0,False,3,0.0,398,0.0,False,0.0
C1005818743,1.517256959746606e-05,0.0,724112.12,False,1,724112.12,400,0.0,False,0.0
C1563929103,5.2550823097843684e-05,1143210.22,0.0,False,3,0.0,400,0.0,False,0.0
C1005844044,1.517256959746606e-05,0.0,338858.3,False,1,338858.3,3285,0.0,False,0.0
C1223073306,7.74696587647621e-05,1507933.98,0.0,False,5,0.0,3285,0.0,False,0.0
C1005846800,1.517256959746606e-05,0.0,315156.0,False,1,315156.0,405,0.0,False,0.0
C1225366033,6.501024093130289e-05,1127354.01,0.0,False,4,0.0,405,0.0,False,0.0
C1005865597,1.517256959746606e-05,0.0,79971.54,False,1,79971.54,9738,0.0,False,0.0
C442617206,4.0091405264384476e-05,175249.87,0.0,False,2,0.0,9738,0.0,False,0.0
C1005891608,1.517256959746606e-05,0.0,134103.27,False,1,134103.27,653,0.0,False,0.0
C365212068,0.00015222616576551735,2545203.01,0.0,False,11,0.0,653,0.0,False,0.0
C1005958485,1.517256959746606e-05,0.0,143723.49,False,1,143723.49,53,0.0,False,0.0
C1051057049,4.0091405264384476e-05,601406.03,0.0,False,2,0.0,53,0.0,False,0.0
C1005966070,1.517256959746606e-05,0.0,176031.7,False,1,176031.7,413,0.0,False,0.0
C1553217607,0.00012730733009859893,2326984.11,0.0,False,9,0.0,413,0.0,False,0.0
C1005991549,1.517256959746606e-05,0.0,287490.93,False,1,287490.93,415,0.0,False,0.0
C1326801080,6.501024093130289e-05,3422942.09,0.0,False,4,0.0,415,0.0,False,0.0
C1006096352,1.517256959746606e-05,0.0,81875.39,False,1,81875.39,417,0.0,False,0.0
C1325038895,0.00013976674793205816,2656363.38,0.0,False,10,0.0,417,0.0,False,0.0
C1006159276,1.517256959746606e-05,0.0,213426.84,False,1,213426.84,419,0.0,False,0.0
C313633521,2.7631987430925268e-05,213426.84,0.0,False,1,0.0,419,0.0,False,0.0
C1006205770,1.517256959746606e-05,0.0,108475.97,False,1,108475.97,421,0.0,False,0.0
C288165358,7.74696587647621e-05,905720.75,0.0,False,5,0.0,421,0.0,False,0.0
C1006209497,1.517256959746606e-05,0.0,60550.4,False,1,60550.4,423,0.0,False,0.0
C1719999512,5.2550823097843684e-05,785657.7899999999,0.0,False,3,0.0,423,0.0,False,0.0
C1006209692,1.517256959746606e-05,0.0,352218.51,False,1,352218.51,425,0.0,False,0.0
C948005484,8.992907659822131e-05,3371436.3000000003,0.0,False,6,0.0,425,0.0,False,0.0
C1006232841,1.517256959746606e-05,0.0,175335.1,False,1,175335.1,427,0.0,False,0.0
C734817865,4.0091405264384476e-05,384370.87,0.0,False,2,0.0,427,0.0,False,0.0
C100626027,1.517256959746606e-05,0.0,20027.83,False,1,20027.83,8622,0.0,False,0.0
C556088062,5.2550823097843684e-05,167109.94,0.0,False,3,0.0,8622,0.0,False,0.0
C1006333450,1.517256959746606e-05,0.0,133276.9,False,1,133276.9,431,0.0,False,0.0
C632283006,6.501024093130289e-05,880774.96,0.0,False,4,0.0,431,0.0,False,0.0
C1006433548,1.517256959746606e-05,0.0,434696.3,False,1,434696.3,433,0.0,False,0.0
C524698314,5.2550823097843684e-05,920431.9199999999,0.0,False,3,0.0,433,0.0,False,0.0
C1006523518,1.517256959746606e-05,0.0,824095.73,False,1,824095.73,435,0.0,False,0.0
C90454488,0.00011484791226513974,4774575.73,0.0,False,8,0.0,435,0.0,False,0.0
C1006523599,1.517256959746606e-05,0.0,103423.4,False,1,103423.4,437,0.0,False,0.0
C1854820399,4.0091405264384476e-05,244827.66,0.0,False,2,0.0,437,0.0,False,0.0
C1006575482,1.517256959746606e-05,0.0,52215.49,False,1,52215.49,439,0.0,False,0.0
C298910763,2.7631987430925268e-05,52215.49,0.0,False,1,0.0,439,0.0,False,0.0
C1006620180,1.517256959746606e-05,0.0,206689.3,False,1,206689.3,440,0.0,False,0.0
C161373243,2.7631987430925268e-05,206689.3,0.0,False,1,0.0,440,0.0,False,0.0
C1006632833,1.517256959746606e-05,0.0,130097.16,False,1,130097.16,443,0.0,False,0.0
C640139393,5.2550823097843684e-05,935113.58,0.0,False,3,0.0,443,0.0,False,0.0
C1006636669,1.517256959746606e-05,0.0,160107.19,False,1,160107.19,444,0.0,False,0.0
C1625575480,4.0091405264384476e-05,237481.32,0.0,False,2,0.0,444,0.0,False,0.0
C1006654205,1.517256959746606e-05,0.0,356438.29,False,1,356438.29,447,0.0,False,0.0
C1832580921,0.00011484791226513974,2363241.52,0.0,False,8,0.0,447,0.0,False,0.0
C1006672393,1.517256959746606e-05,0.0,237657.2,False,1,237657.2,7755,0.0,False,0.0
C2061973160,7.74696587647621e-05,988249.5599999999,0.0,False,5,0.0,7755,0.0,False,0.0
C1006735727,1.517256959746606e-05,0.0,169637.66,False,1,169637.66,451,0.0,False,0.0
C1219165551,4.0091405264384476e-05,347453.38,0.0,False,2,0.0,451,0.0,False,0.0
C1006750298,1.517256959746606e-05,0.0,175046.2,False,1,175046.2,453,0.0,False,0.0
C691636444,8.992907659822131e-05,2434283.63,0.0,False,6,0.0,453,0.0,False,0.0
C1006761220,1.517256959746606e-05,0.0,108408.06,False,1,108408.06,8200,0.0,False,0.0
C660819982,4.0091405264384476e-05,238975.15,0.0,False,2,0.0,8200,0.0,False,0.0
C1006777218,1.517256959746606e-05,0.0,43601.87,False,1,43601.87,2292,0.0,False,0.0
C1847835159,6.501024093130289e-05,1793374.72,0.0,False,4,0.0,2292,0.0,False,0.0
C1006778810,1.517256959746606e-05,0.0,81367.16,False,1,81367.16,459,0.0,False,0.0
C1825389809,0.00013976674793205816,6248387.7700000005,0.0,False,10,0.0,459,0.0,False,0.0
C1006852128,1.517256959746606e-05,0.0,140612.03,False,1,140612.03,461,0.0,False,0.0
C500153041,8.992907659822131e-05,599526.63,0.0,False,6,0.0,461,0.0,False,0.0
C100698503,1.517256959746606e-05,0.0,1519096.22,False,1,1519096.22,463,0.0,False,0.0
C2054727963,4.0091405264384476e-05,1762087.22,0.0,False,2,0.0,463,0.0,False,0.0
C1006988878,1.517256959746606e-05,0.0,562785.71,False,1,562785.71,2425,0.0,False,0.0
C2020576466,7.74696587647621e-05,2151805.9099999997,0.0,False,5,0.0,2425,0.0,False,0.0
C1007035639,1.517256959746606e-05,0.0,60254.14,False,1,60254.14,467,0.0,False,0.0
C839218732,4.0091405264384476e-05,307100.55,0.0,False,2,0.0,467,0.0,False,0.0
C1007128813,1.517256959746606e-05,0.0,332002.01,False,1,332002.01,5519,0.0,False,0.0
C1665979484,0.00015222616576551735,4426987.66,0.0,False,11,0.0,5519,0.0,False,0.0
C1007146756,1.517256959746606e-05,0.0,171618.61,False,1,171618.61,471,0.0,False,0.0
C2109097173,2.7631987430925268e-05,171618.61,0.0,False,1,0.0,471,0.0,False,0.0
C1007324953,1.517256959746606e-05,0.0,37635.9,False,1,37635.9,10521,0.0,False,0.0
C409975763,4.0091405264384476e-05,574013.8200000001,0.0,False,2,0.0,10521,0.0,False,0.0
C1007345782,1.517256959746606e-05,0.0,2846983.44,False,1,2846983.44,474,0.0,False,0.0
C996350141,4.0091405264384476e-05,2950322.2399999998,0.0,False,2,0.0,474,0.0,False,0.0
C1007367027,1.517256959746606e-05,0.0,1661770.06,False,1,1661770.06,477,0.0,False,0.0
C1611874445,2.7631987430925268e-05,1661770.06,0.0,False,1,0.0,477,0.0,False,0.0
C1007418476,1.517256959746606e-05,0.0,194380.23,False,1,194380.23,4565,0.0,False,0.0
C1481637576,7.74696587647621e-05,786146.39,0.0,False,5,0.0,4565,0.0,False,0.0
C1007463038,1.517256959746606e-05,0.0,604730.65,False,1,604730.65,481,0.0,False,0.0
C2091816597,6.501024093130289e-05,888395.24,0.0,False,4,0.0,481,0.0,False,0.0
C1007482182,1.517256959746606e-05,0.0,118876.86,False,1,118876.86,7882,0.0,False,0.0
C1044487501,4.0091405264384476e-05,953675.42,0.0,False,2,0.0,7882,0.0,False,0.0
C100749807,1.517256959746606e-05,0.0,187779.88,False,1,187779.88,485,0.0,False,0.0
C1136186114,7.74696587647621e-05,1163456.26,0.0,False,5,0.0,485,0.0,False,0.0
C1007505417,1.517256959746606e-05,0.0,543142.0,False,1,543142.0,486,0.0,False,0.0
C1853202598,7.74696587647621e-05,1391887.34,0.0,False,5,0.0,486,0.0,False,0.0
C100751767,1.517256959746606e-05,0.0,16925.36,False,1,16925.36,193,0.0,False,0.0
C1007550632,1.517256959746606e-05,0.0,490747.67,False,1,490747.67,490,0.0,False,0.0
C1870252780,0.00017714500143243574,8264064.79,0.0,False,13,0.0,490,0.0,False,0.0
C1007566137,1.517256959746606e-05,0.0,355302.56,False,1,355302.56,492,0.0,False,0.0
C1982740534,5.2550823097843684e-05,593311.91,0.0,False,3,0.0,492,0.0,False,0.0
C1007586156,1.517256959746606e-05,0.0,13801.91,False,1,13801.91,493,0.0,False,0.0
C1973999005,2.7631987430925268e-05,13801.91,0.0,False,1,0.0,493,0.0,False,0.0
C100763177,1.517256959746606e-05,0.0,146132.72,False,1,146132.72,496,0.0,False,0.0
C397197557,5.2550823097843684e-05,2148575.6,0.0,False,3,0.0,496,0.0,False,0.0
C1007714612,1.517256959746606e-05,0.0,501630.91,False,1,501630.91,8270,0.0,False,0.0
C667504652,0.00011484791226513974,2958348.9,0.0,False,8,0.0,8270,0.0,False,0.0
C1007737983,1.517256959746606e-05,0.0,90306.68,False,1,90306.68,500,0.0,False,0.0
C571720939,4.0091405264384476e-05,407971.42,0.0,False,2,0.0,500,0.0,False,0.0
C1007786276,1.517256959746606e-05,0.0,191638.13,False,1,191638.13,502,0.0,False,0.0
C1137096674,4.0091405264384476e-05,796414.4400000001,0.0,False,2,0.0,502,0.0,False,0.0
C1007812336,1.517256959746606e-05,0.0,5256.52,False,1,5256.52,504,0.0,False,0.0
C1598040187,4.0091405264384476e-05,759944.21,0.0,False,2,0.0,504,0.0,False,0.0
C1007890238,1.517256959746606e-05,0.0,113899.17,False,1,113899.17,435,0.0,False,0.0
C1007953579,1.517256959746606e-05,0.0,49669.42,False,1,49669.42,507,0.0,False,0.0
C98266700,2.7631987430925268e-05,49669.42,0.0,False,1,0.0,507,0.0,False,0.0
C1008000249,1.517256959746606e-05,0.0,428075.8,False,1,428075.8,509,0.0,False,0.0
C923910351,8.992907659822131e-05,2081323.04,0.0,False,6,0.0,509,0.0,False,0.0
C1008025912,1.517256959746606e-05,0.0,71394.98,False,1,71394.98,510,0.0,False,0.0
C61557512,2.7631987430925268e-05,71394.98,0.0,False,1,0.0,510,0.0,False,0.0
C1008036274,1.517256959746606e-05,0.0,2106899.77,False,1,2106899.77,513,0.0,False,0.0
C720759478,0.00011484791226513974,3322343.02,0.0,False,8,0.0,513,0.0,False,0.0
C1008038842,1.517256959746606e-05,0.0,611748.9,False,1,611748.9,515,0.0,False,0.0
C1354725727,0.00011484791226513974,7920826.87,0.0,False,8,0.0,515,0.0,False,0.0
C1008048449,1.517256959746606e-05,0.0,67596.75,False,1,67596.75,9547,0.0,False,0.0
C933059493,6.501024093130289e-05,2577459.49,0.0,False,4,0.0,9547,0.0,False,0.0
C1008085453,1.517256959746606e-05,0.0,71161.62,False,1,71161.62,519,0.0,False,0.0
C312150693,2.7631987430925268e-05,71161.62,0.0,False,1,0.0,519,0.0,False,0.0
C1008157610,1.517256959746606e-05,0.0,286392.32,False,1,286392.32,521,0.0,False,0.0
C1891117386,5.2550823097843684e-05,834510.48,0.0,False,3,0.0,521,0.0,False,0.0
C1008172241,1.517256959746606e-05,0.0,223232.64,False,1,223232.64,147,0.0,False,0.0
C1023526764,5.2550823097843684e-05,1174489.28,0.0,False,3,0.0,147,0.0,False,0.0
C1008214127,1.517256959746606e-05,0.0,327240.83,False,1,327240.83,525,0.0,False,0.0
C2109470512,0.00018960441926589493,8589173.43,0.0,False,14,0.0,525,0.0,False,0.0
C1008236620,1.517256959746606e-05,0.0,206917.99,False,1,206917.99,527,0.0,False,0.0
C1352700528,6.501024093130289e-05,815254.89,0.0,False,4,0.0,527,0.0,False,0.0
C1008246473,1.517256959746606e-05,0.0,370499.5,False,1,370499.5,528,0.0,False,0.0
C1050229547,7.74696587647621e-05,811588.51,0.0,False,5,0.0,528,0.0,False,0.0
C1008310164,1.517256959746606e-05,0.0,106692.19,False,1,106692.19,531,0.0,False,0.0
C861720625,8.992907659822131e-05,855221.58,0.0,False,6,0.0,531,0.0,False,0.0
C1008318228,1.517256959746606e-05,0.0,378320.67,False,1,378320.67,533,0.0,False,0.0
C54468442,5.2550823097843684e-05,617822.17,0.0,False,3,0.0,533,0.0,False,0.0
C1008329124,1.517256959746606e-05,0.0,88963.54,False,1,88963.54,535,0.0,False,0.0
C1942406310,5.2550823097843684e-05,475850.02999999997,0.0,False,3,0.0,535,0.0,False,0.0
C1008349458,1.517256959746606e-05,0.0,112554.77,False,1,112554.77,537,0.0,False,0.0
C536171536,0.00010238849443168052,2592835.23,0.0,False,7,0.0,537,0.0,False,0.0
C1008352930,1.517256959746606e-05,0.0,277736.81,False,1,277736.81,539,0.0,False,0.0
C1317731757,8.992907659822131e-05,1932333.96,0.0,False,6,0.0,539,0.0,False,0.0
C1008442738,1.517256959746606e-05,0.0,36833.57,False,1,36833.57,541,0.0,False,0.0
C1327282178,6.501024093130289e-05,292867.78,0.0,False,4,0.0,541,0.0,False,0.0
C1008457718,1.517256959746606e-05,0.0,375459.77,False,1,375459.77,543,0.0,False,0.0
C776447774,5.2550823097843684e-05,804705.26,0.0,False,3,0.0,543,0.0,False,0.0
C1008462484,1.517256959746606e-05,0.0,106141.58,False,1,106141.58,545,0.0,False,0.0
C578102596,5.2550823097843684e-05,239591.31,0.0,False,3,0.0,545,0.0,False,0.0
C1008542758,1.517256959746606e-05,0.0,149371.22,False,1,149371.22,547,0.0,False,0.0
C597419163,2.7631987430925268e-05,149371.22,0.0,False,1,0.0,547,0.0,False,0.0
C1008604750,1.517256959746606e-05,0.0,98353.46,False,1,98353.46,548,0.0,False,0.0
C991967182,2.7631987430925268e-05,98353.46,0.0,False,1,0.0,548,0.0,False,0.0
C1008613971,1.517256959746606e-05,0.0,461685.34,False,1,461685.34,551,0.0,False,0.0
